Statistical profiling result from isolate-0x148008000-28228-tree-hotpath-rebuilt.log, (10754 ticks, 14 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.1%  JS: +scheduleInitialize file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1622:21
      1    0.0%    0.1%  JS: +rsx file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:6366:13
      1    0.0%    0.1%  JS: +releaseWatch file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1175:15
      1    0.0%    0.1%  JS: +releaseInstance file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:103:18
      1    0.0%    0.1%  JS: +releaseInstance file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:4070:18
      1    0.0%    0.1%  JS: +releaseInstance file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1655:18
      1    0.0%    0.1%  JS: +releaseInstance file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:2218:18
      1    0.0%    0.1%  JS: +register file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:1473:11
      1    0.0%    0.1%  JS: +randomUUID node:internal/crypto/webcrypto:91:20
      1    0.0%    0.1%  JS: +onReleased file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:975:13
      1    0.0%    0.1%  JS: +onReleased file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:2784:13
      1    0.0%    0.1%  JS: +onReleased file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:4040:13
      1    0.0%    0.1%  JS: +onIndexSet file:///Users/robertsanders/projects/rs-x/rs-x-state-manager/dist/index.js:1277:13
      1    0.0%    0.1%  JS: +onBind file:///Users/robertsanders/projects/rs-x/rs-x-expression-parser/dist/index.js:2105:9
      1    0.0%    0.1%  JS: +isObserver /Users/robertsanders/projects/rs-x/node_modules/rxjs/dist/cjs/internal/Observable.js:99:20
      1    0.0%    0.1%  JS: +isNullOrUndefined file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:357:27
      1    0.0%    0.1%  JS: +isMethod file:///Users/robertsanders/projects/rs-x/rs-x-core/dist/index.js:348:18
